Year,State,date,city,manner_of_death
2020,Oklahoma,2020-08-11,Rogers County,shot
2020,California,2020-08-12,Reseda,shot
2020,Colorado,2020-08-11,Pueblo,shot
2020,Nebraska,2020-08-10,Grand Island,shot
2020,New Mexico,2020-08-10,Albuquerque,shot
2020,North Carolina,2020-08-10,Robbins,shot
2020,Louisiana,2020-08-08,Bossier City,shot
2020,Nevada,2020-08-10,Las Vegas,shot
2020,Washington,2020-08-09,Graham,shot
2020,Oklahoma,2020-08-09,Tulsa,shot
2020,Texas,2020-08-09,El Paso,shot
2020,Utah,2020-08-08,Holladay,shot
2020,Oklahoma,2020-08-08,Tulsa,shot
2020,Utah,2020-08-08,Clinton,shot
2020,Arizona,2020-08-13,Phoenix,shot
2020,Texas,2020-08-17,Weslaco,shot
2020,Florida,2020-08-14,Dania Beach,shot
2020,Florida,2020-08-18,Avon Park,shot
2020,North Carolina,2020-08-18,Pollocksville,shot
2020,Georgia,2020-08-07,Sylvania,shot
2020,California,2020-08-17,Barstow,shot
2020,California,2020-08-17,San Bernardino,shot
2020,California,2020-08-17,Bakersfield,shot
2020,North Carolina,2020-08-18,Cumberland County,shot
2020,California,2020-08-16,Hemet,shot
2020,Nevada,2020-08-16,Las Vegas,shot
2020,Florida,2020-08-14,North Miami,shot
2020,California,2020-08-16,Dos Palos,shot
2020,Tennessee,2020-08-16,Maury County,shot
2020,Georgia,2020-08-15,Franklin,shot
2020,Colorado,2020-08-15,Denver,shot
2020,Florida,2020-08-15,Marion County,shot
2020,California,2020-08-15,Pasadena,shot
2020,Tennessee,2020-08-15,Oak Ridge,shot
2020,Wisconsin,2020-08-08,St. Croix Falls,shot
2020,Nevada,2020-07-29,Las Vegas,shot
2020,Missouri,2020-08-07,St. Charles County,shot
2020,Florida,2020-08-07,Dover,shot
2020,Tennessee,2020-07-31,Morristown,shot
2020,Michigan,2020-07-30,Detroit,shot and Tasered
2020,Texas,2020-07-30,Mission,shot
2020,California,2020-07-30,Chino,shot
2020,Arizona,2020-07-29,Kingman,shot
2020,Louisiana,2020-07-29,Lake Charles,shot
2020,Washington,2020-07-29,Bothell,shot
2020,Florida,2020-07-28,North Port,shot
2020,North Carolina,2020-07-28,Canton,shot
2020,Indiana,2020-07-27,Carmel,shot
2020,North Carolina,2020-07-26,Mt. Airy,shot
2020,Texas,2020-07-24,Baytown,shot
2020,Arizona,2020-08-19,Lake Havasu City,shot
2020,Oklahoma,2020-07-25,The Village,shot
2020,Utah,2020-07-25,Salt Lake City,shot
2020,Ohio,2020-07-31,Brunswick,shot
2020,Florida,2020-08-01,Miami,shot
2020,North Carolina,2020-08-02,Mooresville,shot
2020,Texas,2020-08-05,San Angelo,shot
2020,Florida,2020-08-07,Orlando,shot
2020,California,2020-08-07,Rancho Mirage,shot
2020,Florida,2020-08-07,St. Petersburg,shot
2020,California,2020-08-06,Ontario,shot
2020,California,2020-08-06,San Leandro,shot
2020,New Jersey,2020-08-06,Ventnor,shot
2020,South Carolina,2020-08-04,James Island,shot
2020,Utah,2020-08-02,West Jordan,shot
2020,Washington,2020-08-04,Port Orchard,shot
2020,Iowa,2020-08-04,Fort Dodge,shot
2020,Ohio,2020-08-04,Warren,shot
2020,Utah,2020-08-04,Kearns,shot
2020,California,2020-08-03,Culver City,shot
2020,Florida,2020-08-02,Sarasota,shot and Tasered
2020,Georgia,2020-08-19,Chickamauga,shot
2020,Iowa,2020-09-18,West Des Moines,shot
2020,Texas,2020-08-19,San Benito,shot
2020,Michigan,2020-09-05,Battle Creek,shot
2020,Washington,2020-09-11,Spokane,shot
2020,North Carolina,2020-09-10,Fayetteville,shot
2020,California,2020-09-10,Los Angeles,shot
2020,Tennessee,2020-09-10,Moscow,shot
2020,North Carolina,2020-09-10,Henderson County,shot
2020,Georgia,2020-09-10,Norcross,shot
2020,Colorado,2020-09-09,Denver,shot
2020,Kentucky,2020-09-09,McCracken County,shot
2020,Nevada,2020-09-08,Las Vegas,shot
2020,Florida,2020-09-08,Delray Beach,shot
2020,Iowa,2020-09-07,Altoona,shot
2020,North Carolina,2020-09-06,Spruce Pine,shot
2020,Virginia,2020-09-06,Virginia Beach,shot
2020,Nevada,2020-09-06,Summerlin,shot
2020,Illinois,2020-09-05,Chicago,shot and Tasered
2020,California,2020-09-12,West Sacramento,shot
2020,Colorado,2020-09-12,Denver,shot
2020,Pennsylvania,2020-09-13,Lancaster,shot
2020,Utah,2020-09-18,Midvale,shot
2020,Missouri,2020-09-21,St. Louis,shot
2020,Washington,2020-09-20,Redmond,shot
2020,Florida,2020-07-24,West Kendall,shot
2020,Georgia,2020-09-19,Talking Rock,shot
2020,Washington,2020-09-19,Auburn,shot
2020,Georgia,2020-09-19,Brunswick,shot
2020,Colorado,2020-09-18,Lakewood,shot
2020,Utah,2020-09-15,Bountiful,shot
2020,Texas,2020-09-18,West Odessa,shot
2020,California,2020-09-18,Stanton,shot
2020,California,2020-09-18,Redlands,shot
2020,Florida,2020-09-17,Immokalee,shot
2020,Texas,2020-09-15,San Antonio,shot
2020,Colorado,2020-09-15,Denver,shot
2020,Texas,2020-09-05,San Antonio,shot
2020,California,2020-09-04,Lucerne,shot
2020,Texas,2020-08-19,Bay City,shot
2020,New York,2020-09-04,Syracuse,shot
2020,Kentucky,2020-08-26,Knox County,shot
2020,Texas,2020-08-25,San Antonio,shot and Tasered
2020,California,2020-08-25,Rancho Cucamonga,shot
2020,Michigan,2020-08-25,Eckford Township,shot
2020,Kentucky,2020-08-25,Barbourville,shot
2020,North Carolina,2020-08-24,Lincoln County,shot
2020,New Mexico,2020-08-24,Albuquerque,shot
2020,Georgia,2020-08-23,Kingsland,shot
2020,North Dakota,2020-08-22,Belcourt,shot
2020,California,2020-08-22,Rancho Cordova,shot
2020,Louisiana,2020-08-21,Lafayette,shot and Tasered
2020,California,2020-08-21,Nipomo,shot
2020,New Jersey,2020-08-21,Asbury Park,shot
2020,Arkansas,2020-08-20,Cabot,shot
2020,Texas,2020-08-20,Wimberley,shot
2020,Arizona,2020-08-26,Tucson,shot
2020,Texas,2020-08-26,Houston,shot
2020,Utah,2020-08-27,Salt Lake City,shot
2020,Idaho,2020-08-31,Meridian,shot
2020,Iowa,2020-09-03,Bettendorf,shot
2020,California,2020-09-03,California City,shot
2020,Washington,2020-09-03,Lacey,shot
2020,District of Columbia,2020-09-02,Washington,shot
2020,California,2020-09-01,Sacramento,shot
2020,Illinois,2020-08-31,Chicago,shot
2020,New Mexico,2020-08-31,Aztec,shot
2020,Maryland,2020-08-28,Elkridge,shot
2020,California,2020-08-31,Los Angeles,shot
2020,California,2020-08-30,Clovis,shot
2020,California,2020-08-29,Anaheim,shot
2020,Florida,2020-08-29,Holly Hill,shot
2020,Michigan,2020-08-29,Dearborn Heights,shot
2020,Colorado,2020-08-29,Loma,shot
2020,North Carolina,2020-07-24,Roxboro,shot
2020,Florida,2020-05-30,Fountain,shot
2020,California,2020-07-24,Stockton,shot
2020,Kansas,2020-06-15,Lawrence,shot
2020,California,2020-06-13,San Bernardino,shot
2020,Missouri,2020-06-13,Kansas City,shot
2020,Missouri,2020-06-13,Sedalia,shot
2020,Indiana,2020-06-12,Crown Point,shot
2020,Georgia,2020-06-12,Atlanta,shot
2020,California,2020-06-11,Lancaster,shot
2020,California,2020-06-11,Paso Robles,shot
2020,Tennessee,2020-06-11,DeKalb County,shot
2020,Florida,2020-06-10,Winter Haven,shot
2020,Idaho,2020-06-10,Weippe,shot
2020,Montana,2020-06-09,Bigfork,shot
2020,Florida,2020-06-09,Orlando,shot
2020,Colorado,2020-06-09,Englewood,shot
2020,New Mexico,2020-06-08,Las Cruces,shot
2020,Missouri,2020-06-07,Adrian,shot
2020,California,2020-06-13,Palmdale,shot
2020,Illinois,2020-06-16,Beach Park,shot
2020,California,2020-07-23,Eureka,shot
2020,Arizona,2020-06-16,Phoenix,shot
2020,Texas,2020-06-22,Giddings,shot
2020,California,2020-06-22,Palm Desert,shot
2020,Colorado,2020-06-22,Aurora,shot
2020,California,2020-06-21,Milpitas,shot and Tasered
2020,Louisiana,2020-06-20,Lake Charles,shot
2020,New York,2020-06-19,Sodus,shot
2020,Oklahoma,2020-06-19,Jay,shot
2020,North Carolina,2020-06-18,Maiden,shot
2020,California,2020-06-18,Gardena,shot
2020,Montana,2020-06-18,Billings,shot
2020,Colorado,2020-06-18,Westminister,shot
2020,Nevada,2020-06-17,Lovelock,shot and Tasered
2020,Mississippi,2020-06-17,Collinsville,shot
2020,Indiana,2020-06-17,Kennard,shot
2020,California,2020-06-17,Rosamond,shot
2020,California,2020-06-07,Industry,shot
2020,New York,2020-06-07,East Northport,shot
2020,Tennessee,2020-06-06,Clarkrange,shot
2020,California,2020-06-06,Oakland,shot
2020,Pennsylvania,2020-05-29,Philadelphia,shot
2020,California,2020-05-29,San Diego,shot
2020,California,2020-05-29,Lancaster,shot
2020,Florida,2020-05-29,Temple Terrace,shot
2020,Oregon,2020-05-28,Washington County,shot and Tasered
2020,Arkansas,2020-05-28,North Little Rock,shot
2020,Colorado,2020-05-28,Centennial,shot
2020,Utah,2020-05-28,Ogden,shot
2020,Louisiana,2020-05-27,Jefferson Parish,shot and Tasered
2020,Alabama,2020-05-27,Luverne,shot
2020,Oklahoma,2020-05-27,Wilburton,shot
2020,California,2020-05-27,Fullerton,shot
2020,California,2020-05-27,Los Angeles,shot
2020,New York,2020-05-27,Geneseo,shot
2020,Georgia,2020-09-21,Atlanta,shot
2020,Georgia,2020-05-29,Snellville,shot
2020,Florida,2020-05-29,Yulee,shot
2020,California,2020-05-29,Lancaster,shot
2020,Oklahoma,2020-06-03,Poteau,shot
2020,New York,2020-06-06,New Rochelle,shot
2020,Texas,2020-06-05,Socorro,shot
2020,Oklahoma,2020-06-05,Mustang,shot
2020,Arkansas,2020-06-03,Alexander,shot
2020,Texas,2020-06-03,Corpus Christi,shot
2020,South Carolina,2020-06-03,Aiken,shot
2020,New York,2020-06-02,Brooklyn,shot
2020,Oregon,2020-05-31,Portland,shot
2020,California,2020-06-02,Vallejo,shot
2020,California,2020-06-02,Cottonwood,shot
2020,Arkansas,2020-06-01,Fayetteville,shot
2020,Nevada,2020-06-01,Las Vegas,shot
2020,Kentucky,2020-06-01,Louisville,shot
2020,Wisconsin,2020-05-31,Watertown,shot and Tasered
2020,Nevada,2020-06-22,Las Vegas,shot
2020,Colorado,2020-06-23,Pueblo,shot
2020,Alaska,2020-06-23,Wasilla,shot
2020,Texas,2020-07-07,Harris County,shot
2020,Tennessee,2020-07-14,Knoxville,shot
2020,Georgia,2020-07-14,Cobb County,shot
2020,Michigan,2020-07-14,Delta Township,shot
2020,Minnesota,2020-07-13,Chaska,shot
2020,Tennessee,2020-07-13,Rockwood,shot
2020,Georgia,2020-07-12,Chamblee,shot
2020,Georgia,2020-07-12,Leesburg,shot
2020,Ohio,2020-07-12,Butler Township,shot
2020,South Carolina,2020-07-11,Greenville,shot
2020,Colorado,2020-07-11,Monument,shot
2020,Florida,2020-07-10,Panama City,shot
2020,Michigan,2020-07-10,Detroit,shot
2020,Pennsylvania,2020-07-10,Forksville,shot
2020,California,2020-07-09,San Diego,shot
2020,South Carolina,2020-07-08,Myrtle Beach,shot
2020,New Mexico,2020-07-14,Deming,shot
2020,New Jersey,2020-07-14,Morris Township,shot
2020,California,2020-07-15,Stockton,shot
2020,Louisiana,2020-07-20,Baton Rouge,shot
2020,Michigan,2020-07-23,Detroit,shot
2020,Wisconsin,2020-07-22,Waukesha,shot
2020,Florida,2020-07-22,Largo,shot
2020,California,2020-07-21,Sacramento,shot
2020,Oklahoma,2020-07-21,Oklahoma City,shot
2020,California,2020-07-20,Chula Vista,shot
2020,Indiana,2020-07-19,Indianapolis,shot
2020,Kentucky,2020-07-15,Shepherdsville,shot
2020,Illinois,2020-07-18,Chicago Heights,shot
2020,Texas,2020-07-17,Houston,shot
2020,Colorado,2020-07-17,Fruita,shot
2020,Texas,2020-07-16,Knox County,shot
2020,Florida,2020-07-16,North Fort Myers,shot
2020,Washington,2020-07-16,Shoreline,shot
2020,Mississippi,2020-07-08,Pascagoula,shot
2020,California,2020-07-07,Fresno,shot
2020,Texas,2020-06-23,Sherman,shot
2020,Tennessee,2020-07-07,Etowah,shot
2020,Arkansas,2020-06-27,Little Rock,shot and Tasered
2020,California,2020-06-27,Red Bluff,shot
2020,Tennessee,2020-06-27,Cumberland County,shot
2020,California,2020-06-27,San Diego,shot
2020,Florida,2020-06-27,Port Richey,shot
2020,Kentucky,2020-06-27,Hebron,shot
2020,Indiana,2020-06-26,Muncie,shot
2020,Nevada,2020-06-26,Elko,shot
2020,Florida,2020-06-26,Auburndale,shot
2020,Virginia,2020-06-25,Roanoke,shot
2020,Georgia,2020-06-25,Atlanta,shot
2020,Oklahoma,2020-06-25,Vinita,shot
2020,Texas,2020-06-25,Plano,shot
2020,California,2020-06-24,San Bernardino,shot
2020,California,2020-06-24,Lake Forest,shot
2020,Ohio,2020-06-28,Kettering,shot
2020,Kentucky,2020-06-29,Paducah,shot
2020,Pennsylvania,2020-06-29,Hazleton,shot
2020,Arizona,2020-07-04,Phoenix,shot
2020,Pennsylvania,2020-07-06,Smithfield Township,shot
2020,Wisconsin,2020-07-06,Milwaukee,shot
2020,Arizona,2020-07-05,Mesa,shot
2020,Indiana,2020-07-05,Muncie,shot
2020,California,2020-07-05,Chino,shot
2020,Florida,2020-07-04,Jacksonville,shot
2020,Oregon,2020-07-03,Welches,shot
2020,Texas,2020-06-29,Midland,shot
2020,Wisconsin,2020-07-02,Sheboygan,shot and Tasered
2020,Missouri,2020-07-02,Kansas City,shot
2020,Colorado,2020-07-01,Durango,shot
2020,Missouri,2020-06-30,Liberty,shot
2020,Tennessee,2020-06-30,Johnson City,shot
2020,California,2020-06-29,Pomona,shot
2020,Arizona,2020-09-21,Nogales,shot
2020,Alaska,2020-12-20,Anchorage,shot
2020,Georgia,2020-09-21,Athens,shot and Tasered
2020,Arizona,2020-11-30,Phoenix,shot
2020,Louisiana,2020-11-29,Houma,shot
2020,California,2020-11-27,San Bernardino,shot
2020,Oregon,2020-11-27,Wilsonville,shot
2020,Wisconsin,2020-11-27,Marinette County,shot
2020,Texas,2020-11-26,Lubbock,shot
2020,Virginia,2020-11-26,Culpeper,shot
2020,Texas,2020-11-25,San Antonio,shot
2020,New York,2020-11-24,Queens,shot
2020,New Mexico,2020-11-24,Deming,shot
2020,Oklahoma,2020-11-23,Oklahoma City,shot
2020,California,2020-11-22,Beaumont,shot
2020,Washington,2020-11-22,Spokane Valley,shot
2020,Kentucky,2020-11-22,Louisville,shot
2020,Wisconsin,2020-11-22,Eau Claire,shot
2020,Alabama,2020-11-21,Ohatchee,shot
2020,Georgia,2020-11-29,Fayette County,shot
2020,Texas,2020-11-30,San Angelo,shot
2020,Illinois,2020-09-22,Geneseo,shot
2020,Florida,2020-11-30,Pensacola,shot
2020,California,2020-12-06,Rowland Heights,shot
2020,Minnesota,2020-12-05,Mountain Iron,shot and Tasered
2020,Ohio,2020-12-05,Toledo,shot
2020,Georgia,2020-12-05,Savannah,shot
2020,Arizona,2020-12-04,Tonopah,shot
2020,New York,2020-12-04,New York,shot
2020,West Virginia,2020-12-04,Wayne County,shot
2020,Ohio,2020-12-04,Columbus,shot
2020,Ohio,2020-12-03,Washington Township,shot
2020,Arizona,2020-12-03,Phoenix,shot
2020,Florida,2020-12-02,St. Petersburg,shot
2020,California,2020-12-02,Redding,shot
2020,Louisiana,2020-12-01,Pineville,shot
2020,Michigan,2020-12-01,Detroit,shot
2020,North Carolina,2020-12-01,Rutherford County,shot
2020,Arizona,2020-11-21,Oro Valley,shot
2020,Florida,2020-11-21,New Smyrna Beach,shot
2020,Pennsylvania,2020-11-20,Upper Darby,shot
2020,Indiana,2020-11-20,Evansville,shot
2020,Texas,2020-11-14,Corpus Christi,shot
2020,Florida,2020-11-14,Pensacola,shot
2020,Montana,2020-11-13,Stillwater County,shot
2020,Wyoming,2020-11-13,Gillette,shot
2020,Mississippi,2020-11-13,Gulfport,shot
2020,Ohio,2020-11-13,Cleveland,shot
2020,Florida,2020-11-13,Cocoa,shot
2020,Florida,2020-11-13,Cocoa,shot
2020,Mississippi,2020-11-12,Gulfport,shot
2020,Pennsylvania,2020-11-12,Philadelphia,shot
2020,Virginia,2020-11-11,Winchester,shot
2020,Oklahoma,2020-11-11,Oklahoma City,shot
2020,Arizona,2020-11-11,Scottsdale,shot
2020,Arizona,2020-11-10,Fort Defiance,shot and Tasered
2020,Ohio,2020-11-10,New Lyme Township,shot
2020,California,2020-11-14,Sacramento,shot
2020,New Hampshire,2020-11-15,Meredith,shot
2020,Texas,2020-11-15,Lubbock,shot
2020,Florida,2020-11-17,Miami,shot
2020,Louisiana,2020-11-20,Tangipahoa Parish,shot
2020,Oklahoma,2020-11-19,Oklahoma City,shot
2020,Oklahoma,2020-11-19,Lawton,shot
2020,New Mexico,2020-11-19,Los Lunas,shot
2020,Nebraska,2020-11-19,Omaha,shot
2020,Texas,2020-11-18,Tyler,shot
2020,Maryland,2020-11-17,Laurel,shot
2020,California,2020-11-15,Los Angeles,shot
2020,Florida,2020-11-17,Jacksonville,shot
2020,Kentucky,2020-11-17,Hart County,shot
2020,Florida,2020-11-17,St. Augustine,shot
2020,Tennessee,2020-11-17,La Vergne,shot
2020,Indiana,2020-11-16,Batesville,shot
2020,Florida,2020-11-16,Dania Beach,shot
2020,Missouri,2020-12-06,St. Louis,shot
2020,Ohio,2020-12-06,Dayton,shot
2020,Oregon,2020-12-07,Cave Junction,shot
2020,California,2020-12-19,Los Angeles,shot
2020,Hawaii,2020-12-28,Kaneohe,shot
2020,California,2020-12-28,Hesperia,shot
2020,Arizona,2020-12-28,Phoenix,shot
2020,Washington,2020-12-27,Lewiston,shot
2020,Connecticut,2020-12-26,Hartford,shot
2020,Texas,2020-12-25,Houston,shot
2020,Arizona,2020-12-25,Rio Rico,shot
2020,Pennsylvania,2020-12-25,Philadelphia,shot
2020,California,2020-12-24,Redding,shot
2020,Tennessee,2020-12-24,Oakland,shot
2020,Illinois,2020-12-23,Joliet,shot
2020,New Hampshire,2020-12-23,Dalton,shot
2020,Arizona,2020-12-22,Glendale,shot
2020,Ohio,2020-12-22,Columbus,shot
2020,Kansas,2020-12-21,Wichita,shot
2020,Massachusetts,2020-12-28,Brockton,shot
2020,Oregon,2020-12-28,Warrenton,shot
2020,Colorado,2020-12-28,Denver,shot
2020,Kansas,2020-12-30,Wichita,shot
2020,Florida,2020-05-26,Jacksonville,shot and Tasered
2020,Indiana,2020-12-31,Starke County,shot
2020,Texas,2020-12-31,Beaumont,shot
2020,Tennessee,2020-12-30,Waverly,shot
2020,Pennsylvania,2020-12-30,Hamilton Township,shot
2020,Minnesota,2020-12-30,Minneapolis,shot
2020,Idaho,2020-12-30,Ammon,shot
2020,Colorado,2020-12-28,Holyoke,shot
2020,California,2020-12-29,Highland,shot
2020,California,2020-12-29,Modesto,shot
2020,South Carolina,2020-12-29,Charleston,shot
2020,Georgia,2020-12-29,Atlanta,shot
2020,New York,2020-12-29,New York,shot
2020,Arizona,2020-12-28,Phoenix,shot
2020,California,2020-12-20,Bakersfield,shot
2020,Michigan,2020-12-18,Oshtemo Township,shot and Tasered
2020,Michigan,2020-12-07,Flint,shot
2020,California,2020-12-18,Lucerne Valley,shot
2020,Texas,2020-12-11,Houston,shot
2020,Montana,2020-12-11,Trout Creek,shot
2020,Texas,2020-12-10,Odessa,shot
2020,Indiana,2020-12-10,Gary,shot
2020,Delaware,2020-12-10,Rehoboth Beach,shot
2020,Texas,2020-12-10,Cass County,shot
2020,Mississippi,2020-12-10,Oxford,shot
2020,Virginia,2020-12-10,Dumfries,shot
2020,West Virginia,2020-12-10,Kearneysville,shot
2020,Wisconsin,2020-12-09,Fort Atkinson,shot
2020,Texas,2020-12-09,Brewster County,shot
2020,Texas,2020-12-09,La Marque,shot
2020,Florida,2020-12-08,Riverview,shot
2020,Oregon,2020-12-08,Gates,shot
2020,Nevada,2020-12-08,Las Vegas,shot
2020,Ohio,2020-12-11,Cleveland,shot
2020,Oklahoma,2020-12-11,Oklahoma City,shot and Tasered
2020,Indiana,2020-12-13,Huntington,shot
2020,Florida,2020-12-16,Orlando,shot
2020,Maine,2020-12-18,Jefferson,shot
2020,Idaho,2020-12-18,Nampa,shot
2020,Florida,2020-12-17,Daytona Beach,shot and Tasered
2020,Georgia,2020-12-17,Smyrna,shot
2020,Washington,2020-12-17,Auburn,shot
2020,Tennessee,2020-12-17,Sevierville,shot
2020,North Carolina,2020-12-16,Concord,shot
2020,Utah,2020-12-13,Farmington,shot
2020,Oklahoma,2020-12-15,Glenpool,shot
2020,Texas,2020-12-15,Pearland,shot
2020,New Mexico,2020-12-14,Farmington,shot
2020,Texas,2020-12-14,Houston,shot
2020,California,2020-12-13,Sacramento,shot
2020,New York,2020-12-13,New York,shot
2020,Maryland,2020-11-10,Lanham,shot
2020,California,2020-11-10,Oildale,shot
2020,Texas,2020-11-10,Nederland,shot
2020,Minnesota,2020-10-09,Pine County,shot
2020,South Dakota,2020-10-16,Sioux Falls,shot
2020,California,2020-10-15,Los Angeles,shot
2020,Pennsylvania,2020-10-15,Clearfield,shot
2020,Oklahoma,2020-10-14,Cookson,shot and Tasered
2020,California,2020-10-14,Chico,shot and Tasered
2020,Indiana,2020-10-14,South Bend,shot
2020,California,2020-10-14,Los Angeles,shot
2020,Florida,2020-10-14,Frostproof,shot
2020,Louisiana,2020-10-13,Houma,shot
2020,California,2020-10-13,Bakersfield,shot
2020,Tennessee,2020-10-12,Bethel Springs,shot and Tasered
2020,Montana,2020-10-12,Billings,shot and Tasered
2020,New Mexico,2020-10-12,Albuquerque,shot
2020,California,2020-10-10,San Francisco,shot
2020,Texas,2020-10-09,Houston,shot
2020,Alabama,2020-10-16,Huntsville,shot
2020,California,2020-10-16,Los Angeles,shot
2020,Illinois,2020-10-16,Rock Island,shot
2020,Utah,2020-10-18,Tooele,shot
2020,California,2020-10-19,San Diego,shot and Tasered
2020,New York,2020-10-19,Coram,shot and Tasered
2020,New Hampshire,2020-10-19,Thornton,shot
2020,Maryland,2020-10-19,Emmitsburg,shot
2020,Wisconsin,2020-10-19,South Milwaukee,shot
2020,Georgia,2020-10-18,Catoosa County,shot
2020,California,2020-10-18,Fresno,shot
2020,Texas,2020-10-16,Riesel,shot
2020,Florida,2020-10-18,Sunrise,shot
2020,Alabama,2020-10-17,Huntsville,shot
2020,West Virginia,2020-10-17,Wood County,shot
2020,Kentucky,2020-10-17,Muhlenberg County,shot
2020,New Mexico,2020-10-17,Laguna,shot
2020,Florida,2020-10-16,Callahan,shot
2020,Kansas,2020-10-09,Salina,shot
2020,South Carolina,2020-10-09,Horry County,shot
2020,Arizona,2020-10-20,Phoenix,shot
2020,Indiana,2020-10-08,Wabash,shot
2020,Florida,2020-10-02,Tallahassee,shot
2020,West Virginia,2020-10-01,Whitby,shot
2020,Kansas,2020-09-30,Manhattan,shot
2020,Georgia,2020-09-30,Decatur,shot
2020,Minnesota,2020-09-29,St. Cloud,shot
2020,Louisiana,2020-09-28,Avondale,shot
2020,Michigan,2020-09-27,Dearborn,shot
2020,Arizona,2020-09-25,Tempe,shot
2020,Florida,2020-09-24,Sebring,shot and Tasered
2020,Washington,2020-09-24,Airway Heights,shot
2020,Louisiana,2020-09-24,Whitehall,shot
2020,California,2020-09-24,La Quinta,shot
2020,California,2020-09-24,Templeton,shot
2020,California,2020-09-23,San Clemente,shot
2020,Texas,2020-09-22,San Antonio,shot
2020,California,2020-10-02,Mojave,shot
2020,Washington,2020-10-02,Longview,shot
2020,Michigan,2020-10-02,Madison Heights,shot
2020,Kentucky,2020-10-06,Georgetown,shot
2020,Florida,2020-10-08,Palm City,shot
2020,New York,2020-10-08,New York,shot
2020,Pennsylvania,2020-10-08,Philadelphia,shot
2020,Colorado,2020-10-06,Sterling,shot
2020,Florida,2020-10-06,Hilliard,shot
2020,North Carolina,2020-10-06,Fayetteville,shot
